bet_id,recommended_at,date,gamePk,event_id,matchup,first_pitch,market,player_name,player_id,side,line,book,price,model_projection,fair_prob,fair_american,edge_pred,data_quality,status,units_risked,units_pl,actual_result,settled_at,notes
263,2026-06-14T16:11:35.283395Z,2026-06-14,824506,0ff8c6236a0db9cf5998b7c59561e6d9,Arizona Diamondbacks @ Cincinnati Reds,2026-06-14T17:40:00Z,pitcher_strikeouts,Andrew Abbott,671096,under,3.5,betmgm,105,2.840,0.5096,-104,0.0447,ok,lost,0.5,-0.5000,5,2026-06-15T15:05:43.765981Z,
264,2026-06-14T16:11:35.283395Z,2026-06-14,824506,0ff8c6236a0db9cf5998b7c59561e6d9,Arizona Diamondbacks @ Cincinnati Reds,2026-06-14T17:40:00Z,pitcher_strikeouts,Zac Gallen,668678,under,4.5,draftkings,104,3.160,0.5220,-109,0.0649,ok,won,0.5,0.5200,4,2026-06-15T15:05:43.765981Z,
265,2026-06-14T16:11:35.283395Z,2026-06-14,824586,4d2b32d9bdd8f67c8d10a76487b12397,Los Angeles Dodgers @ Chicago White Sox,2026-06-14T18:10:00Z,pitcher_strikeouts,Emmet Sheehan,686218,under,5.5,betmgm,-115,4.470,0.5832,-140,0.0904,ok,lost,0.5,-0.5000,8,2026-06-15T15:05:43.765981Z,
266,2026-06-14T16:11:35.283395Z,2026-06-14,824823,86eea2ec9bfbee886592a41c15f3ef1d,San Diego Padres @ Baltimore Orioles,2026-06-14T17:35:00Z,pitcher_strikeouts,Trevor Rogers,669432,under,4.5,betmgm,-150,2.850,0.6311,-171,0.0519,ok,won,0.5,0.3333,4,2026-06-15T15:05:43.765981Z,
267,2026-06-14T16:11:35.283395Z,2026-06-14,824823,86eea2ec9bfbee886592a41c15f3ef1d,San Diego Padres @ Baltimore Orioles,2026-06-14T17:35:00Z,pitcher_walks,Trevor Rogers,669432,under,1.5,draftkings,104,1.330,0.5174,-107,0.0554,ok,lost,0.5,-0.5000,2,2026-06-15T15:05:43.765981Z,
268,2026-06-14T16:11:35.283395Z,2026-06-14,824994,0b9c33238f79994bad3620ba35498d00,Colorado Rockies @ Athletics,2026-06-14T19:05:00Z,pitcher_strikeouts,Jeffrey Springs,605488,under,4.5,draftkings,104,3.670,0.5489,-122,0.1198,ok,lost,0.5,-0.5000,5,2026-06-15T15:05:43.765981Z,
269,2026-06-15T15:09:26.578903Z,2026-06-15,822887,35d9a6cb5c11499a313b0205abf1c1f9,Minnesota Twins @ Texas Rangers,2026-06-16T00:05:00Z,pitcher_strikeouts,MacKenzie Gore,669022,under,5.5,draftkings,110,4.820,0.5162,-107,0.0839,ok,lost,0.5,-0.5000,10,2026-06-16T15:10:25.358092Z,
270,2026-06-15T15:09:26.578903Z,2026-06-15,823046,6dc67dec6b0c9f4a591f05d0f5912d23,San Diego Padres @ St. Louis Cardinals,2026-06-15T23:45:00Z,pitcher_strikeouts,Dustin May,669160,over,4.5,betmgm,-155,7.110,0.6462,-183,0.0630,ok,won,0.5,0.3226,9,2026-06-16T15:10:25.358092Z,
271,2026-06-15T15:09:26.578903Z,2026-06-15,823452,87cc10ad1f5377b838eb240a510a0f9f,Miami Marlins @ Philadelphia Phillies,2026-06-15T22:40:00Z,pitcher_strikeouts,Zack Wheeler,554430,under,6.5,betmgm,-140,5.790,0.6155,-160,0.0552,ok,lost,0.5,-0.5000,9,2026-06-16T15:10:25.358092Z,
272,2026-06-15T15:09:26.578903Z,2026-06-15,823452,87cc10ad1f5377b838eb240a510a0f9f,Miami Marlins @ Philadelphia Phillies,2026-06-15T22:40:00Z,pitcher_strikeouts,Ryan Gusto,687473,over,3.5,draftkings,-152,4.750,0.6311,-171,0.0464,ok,lost,0.5,-0.5000,1,2026-06-16T15:10:25.358092Z,
273,2026-06-15T15:09:26.578903Z,2026-06-15,823938,da125dfa2d7fe97d5836e50dd394db59,Tampa Bay Rays @ Los Angeles Dodgers,2026-06-16T02:10:00Z,pitcher_strikeouts,Nick Martinez,607259,under,3.5,betmgm,-120,2.290,0.5832,-140,0.0692,ok,lost,0.5,-0.5000,6,2026-06-16T15:10:25.358092Z,
274,2026-06-15T15:09:26.578903Z,2026-06-15,824181,d5349ae869ae1b1c6c38042687a3e57b,Detroit Tigers @ Houston Astros,2026-06-16T00:10:00Z,pitcher_strikeouts,Kai-Wei Teng,678906,under,5.5,betmgm,-155,5.060,0.6352,-174,0.0449,ok,lost,0.5,-0.5000,9,2026-06-16T15:10:25.358092Z,
275,2026-06-15T15:09:26.578903Z,2026-06-15,824181,d5349ae869ae1b1c6c38042687a3e57b,Detroit Tigers @ Houston Astros,2026-06-16T00:10:00Z,pitcher_strikeouts,Troy Melton,675512,under,4.5,betmgm,-150,3.010,0.6270,-168,0.0450,ok,void,0.5,0.0000,,2026-06-16T15:10:25.358092Z,player did not appear
276,2026-06-15T15:09:26.578903Z,2026-06-15,824666,9c2784938a40031b48e75139185e2491,Colorado Rockies @ Chicago Cubs,2026-06-16T00:05:00Z,pitcher_strikeouts,Shota Imanaga,684007,under,5.5,betmgm,120,4.540,0.4848,106,0.0666,ok,won,0.5,0.6000,3,2026-06-16T15:10:25.358092Z,
277,2026-06-15T15:09:26.578903Z,2026-06-15,825071,38a1ef501107d0410c8595f25612567d,Los Angeles Angels @ Arizona Diamondbacks,2026-06-16T01:40:00Z,pitcher_strikeouts,Ryne Nelson,669194,under,4.5,draftkings,120,2.290,0.4770,110,0.0495,ok,lost,0.5,-0.5000,5,2026-06-16T15:10:25.358092Z,
278,2026-06-16T15:17:11.646772Z,2026-06-16,822723,178ad6f5e07c35eef67b4cff64ff1934,Kansas City Royals @ Washington Nationals,2026-06-16T22:45:00Z,pitcher_strikeouts,Foster Griffin,656492,under,5.5,betmgm,-140,5.080,0.6288,-169,0.0779,ok,lost,0.5,-0.5000,6,2026-06-17T15:05:04.250557Z,
279,2026-06-16T15:17:11.646772Z,2026-06-16,822888,d8a43d2497f4e529a3af914e3256955b,Minnesota Twins @ Texas Rangers,2026-06-17T00:05:00Z,pitcher_strikeouts,Kumar Rocker,677958,under,4.5,draftkings,-147,4.180,0.6484,-184,0.0894,ok,won,0.5,0.3401,4,2026-06-17T15:05:04.250557Z,
280,2026-06-16T15:17:11.646772Z,2026-06-16,822888,d8a43d2497f4e529a3af914e3256955b,Minnesota Twins @ Texas Rangers,2026-06-17T00:05:00Z,pitcher_strikeouts,Zebby Matthews,805673,under,4.5,betmgm,-110,4.400,0.5593,-127,0.0677,ok,won,0.5,0.4545,4,2026-06-17T15:05:04.250557Z,
281,2026-06-16T15:17:11.646772Z,2026-06-16,823045,700e234cf77980647981a64907dc17d8,San Diego Padres @ St. Louis Cardinals,2026-06-16T23:45:00Z,pitcher_strikeouts,Andre Pallante,669467,over,3.5,betmgm,-140,4.510,0.6385,-177,0.0946,ok,won,0.5,0.3571,6,2026-06-17T15:05:04.250557Z,
282,2026-06-16T15:17:11.646772Z,2026-06-16,823045,700e234cf77980647981a64907dc17d8,San Diego Padres @ St. Louis Cardinals,2026-06-16T23:45:00Z,pitcher_strikeouts,Michael King,650633,under,4.5,draftkings,-147,3.960,0.6311,-171,0.0605,ok,won,0.5,0.3401,1,2026-06-17T15:05:04.250557Z,
283,2026-06-16T15:17:11.646772Z,2026-06-16,823128,cb86c66f7562172318c2e8f571b8fea9,Baltimore Orioles @ Seattle Mariners,2026-06-17T01:40:00Z,pitcher_strikeouts,Logan Gilbert,669302,under,6.5,draftkings,115,6.120,0.5096,-104,0.0957,ok,lost,0.5,-0.5000,10,2026-06-17T15:05:04.250557Z,
284,2026-06-16T15:17:11.646772Z,2026-06-16,823128,cb86c66f7562172318c2e8f571b8fea9,Baltimore Orioles @ Seattle Mariners,2026-06-17T01:40:00Z,pitcher_strikeouts,Brandon Young,687064,under,4.5,betmgm,-120,4.050,0.5731,-134,0.0506,ok,won,0.5,0.4167,2,2026-06-17T15:05:04.250557Z,
285,2026-06-16T15:17:11.646772Z,2026-06-16,823451,551b1013a4b92bb548f0b5287c15e7d1,Miami Marlins @ Philadelphia Phillies,2026-06-16T22:40:00Z,pitcher_strikeouts,Tyler Phillips,663969,under,3.5,draftkings,130,3.450,0.4554,120,0.0475,ok,lost,0.5,-0.5000,4,2026-06-17T15:05:04.250557Z,
286,2026-06-16T15:17:11.646772Z,2026-06-16,823775,4b5e3f0ce8c202d711c9b02b84f156cc,Cleveland Guardians @ Milwaukee Brewers,2026-06-16T23:40:00Z,pitcher_strikeouts,Slade Cecconi,677944,under,4.5,betmgm,-125,4.510,0.5887,-143,0.0597,ok,won,0.5,0.4000,4,2026-06-17T15:05:04.250557Z,
287,2026-06-16T15:17:11.646772Z,2026-06-16,823939,2cbf10f5567633534b11bbd7b8a051cc,Tampa Bay Rays @ Los Angeles Dodgers,2026-06-17T02:10:00Z,pitcher_strikeouts,Justin Wrobleski,680736,under,4.5,draftkings,-146,4.310,0.6499,-186,0.0951,ok,lost,0.5,-0.5000,5,2026-06-17T15:05:04.250557Z,
288,2026-06-16T15:17:11.646772Z,2026-06-16,824667,97d8a9970a14f21507c77048dcce6ae9,Colorado Rockies @ Chicago Cubs,2026-06-17T00:05:00Z,pitcher_strikeouts,Edward Cabrera,665795,under,5.5,betmgm,-125,5.290,0.5971,-148,0.0748,ok,won,0.5,0.4000,3,2026-06-17T15:05:04.250557Z,
289,2026-06-16T15:17:11.646772Z,2026-06-16,824667,97d8a9970a14f21507c77048dcce6ae9,Colorado Rockies @ Chicago Cubs,2026-06-17T00:05:00Z,pitcher_strikeouts,Ryan Feltner,663372,under,3.5,betmgm,100,3.190,0.5257,-111,0.0514,ok,lost,0.5,-0.5000,7,2026-06-17T15:05:04.250557Z,
290,2026-06-16T15:17:11.646772Z,2026-06-16,824750,91665afcba863c3c8347ba9ee65ac461,Toronto Blue Jays @ Boston Red Sox,2026-06-16T22:45:00Z,pitcher_strikeouts,Payton Tolle,801139,under,5.5,draftkings,-152,5.280,0.6587,-193,0.0920,ok,lost,0.5,-0.5000,6,2026-06-17T15:05:04.250557Z,
291,2026-06-16T15:17:11.646772Z,2026-06-16,824912,4437949903758512e22e061e7d49dc48,San Francisco Giants @ Atlanta Braves,2026-06-16T23:15:00Z,pitcher_strikeouts,Grant Holmes,656550,over,4.5,draftkings,-112,4.990,0.5537,-124,0.0481,ok,lost,0.5,-0.5000,2,2026-06-18T15:04:35.668653Z,
292,2026-06-16T15:17:11.646772Z,2026-06-16,824912,4437949903758512e22e061e7d49dc48,San Francisco Giants @ Atlanta Braves,2026-06-16T23:15:00Z,pitcher_strikeouts,Adrian Houser,605288,over,3.5,draftkings,108,4.730,0.5388,-117,0.1207,ok,lost,0.5,-0.5000,2,2026-06-18T15:04:35.668653Z,
293,2026-06-16T15:17:11.646772Z,2026-06-16,824991,c20c72e3d1d902b5d151e9b6e7f76995,Pittsburgh Pirates @ Athletics,2026-06-17T01:40:00Z,pitcher_strikeouts,Jack Perkins,678022,over,4.5,draftkings,-111,5.370,0.5570,-126,0.0588,ok,won,0.5,0.4505,6,2026-06-17T15:05:04.250557Z,
294,2026-06-16T15:17:11.646772Z,2026-06-16,824991,c20c72e3d1d902b5d151e9b6e7f76995,Pittsburgh Pirates @ Athletics,2026-06-17T01:40:00Z,pitcher_strikeouts,Mitch Keller,656605,under,4.5,draftkings,-134,3.700,0.6210,-164,0.0845,ok,lost,0.5,-0.5000,7,2026-06-17T15:05:04.250557Z,
295,2026-06-16T15:17:11.646772Z,2026-06-16,825070,bf1da9404ddeda8aaf631bfc0426ef34,Los Angeles Angels @ Arizona Diamondbacks,2026-06-17T01:40:00Z,pitcher_strikeouts,Merrill Kelly,518876,under,4.5,betmgm,-120,2.600,0.6065,-154,0.1120,ok,won,0.5,0.4167,4,2026-06-17T15:05:04.250557Z,
296,2026-06-16T15:17:11.646772Z,2026-06-16,825070,bf1da9404ddeda8aaf631bfc0426ef34,Los Angeles Angels @ Arizona Diamondbacks,2026-06-17T01:40:00Z,pitcher_strikeouts,Reid Detmers,672282,over,5.5,betmgm,125,8.210,0.4831,107,0.0871,ok,lost,0.5,-0.5000,3,2026-06-17T15:05:04.250557Z,
297,2026-06-17T15:08:53.469924Z,2026-06-17,822721,bab3782d628eabfc050d79656a55fa50,Kansas City Royals @ Washington Nationals,2026-06-17T17:05:00Z,pitcher_strikeouts,Zack Littell,641793,over,3.5,betmgm,115,4.510,0.4815,108,0.0352,ok,lost,0.5,-0.5000,2,2026-06-18T15:04:35.668653Z,
298,2026-06-17T15:08:53.469924Z,2026-06-17,823044,c8afc0ecd9f70b910f3f7ffbf71274e4,San Diego Padres @ St. Louis Cardinals,2026-06-17T18:15:00Z,pitcher_walks,Kyle Leahy,681517,under,1.5,draftkings,-114,1.380,0.5570,-126,0.0456,ok,won,0.5,0.4386,1,2026-06-18T15:04:35.668653Z,
299,2026-06-17T15:08:53.469924Z,2026-06-17,823127,1d049adfd45ba69776089a9846e60034,Baltimore Orioles @ Seattle Mariners,2026-06-18T01:40:00Z,pitcher_strikeouts,George Kirby,669923,under,6.5,draftkings,-149,4.880,0.6253,-167,0.0449,ok,won,0.5,0.3356,5,2026-06-18T15:04:35.668653Z,
300,2026-06-17T15:08:53.469924Z,2026-06-17,823450,70301ecea46dd4e6c12d0c003013a4ee,Miami Marlins @ Philadelphia Phillies,2026-06-17T17:05:00Z,pitcher_walks,Andrew Painter,691725,over,1.5,draftkings,-118,1.960,0.5661,-130,0.0458,ok,won,0.5,0.4237,2,2026-06-18T15:04:35.668653Z,
301,2026-06-17T15:08:53.469924Z,2026-06-17,823774,4d8279537f3ea7c4d1d53160da26d2c6,Cleveland Guardians @ Milwaukee Brewers,2026-06-17T23:40:00Z,pitcher_strikeouts,Brandon Sproat,687075,under,4.5,draftkings,104,4.310,0.5580,-126,0.1383,ok,lost,0.5,-0.5000,6,2026-06-18T15:04:35.668653Z,
302,2026-06-17T15:08:53.469924Z,2026-06-17,823774,4d8279537f3ea7c4d1d53160da26d2c6,Cleveland Guardians @ Milwaukee Brewers,2026-06-17T23:40:00Z,pitcher_strikeouts,Gavin Williams,668909,under,6.5,betmgm,-110,5.960,0.5832,-140,0.1134,ok,won,0.5,0.4545,4,2026-06-18T15:04:35.668653Z,
303,2026-06-17T15:08:53.469924Z,2026-06-17,823940,a75cee44d2cbdcedb356612df99cd692,Tampa Bay Rays @ Los Angeles Dodgers,2026-06-17T19:10:00Z,pitcher_strikeouts,Shohei Ohtani,660271,under,6.5,draftkings,-133,5.570,0.6468,-183,0.1330,ok,won,0.5,0.3759,5,2026-06-18T15:04:35.668653Z,
304,2026-06-17T15:08:53.469924Z,2026-06-17,823940,a75cee44d2cbdcedb356612df99cd692,Tampa Bay Rays @ Los Angeles Dodgers,2026-06-17T19:10:00Z,pitcher_strikeouts,Shane McClanahan,663556,over,4.5,betmgm,100,5.040,0.5560,-125,0.1119,ok,lost,0.5,-0.5000,3,2026-06-18T15:04:35.668653Z,
305,2026-06-17T15:08:53.469924Z,2026-06-17,824178,db80e9d6153bc82e7a3612d55fd10ece,Detroit Tigers @ Houston Astros,2026-06-17T18:10:00Z,pitcher_strikeouts,Peter Lambert,663567,under,5.5,draftkings,-146,4.810,0.6352,-174,0.0702,ok,won,0.5,0.3425,5,2026-06-18T15:04:35.668653Z,
306,2026-06-17T15:08:53.469924Z,2026-06-17,824178,db80e9d6153bc82e7a3612d55fd10ece,Detroit Tigers @ Houston Astros,2026-06-17T18:10:00Z,pitcher_strikeouts,Casey Mize,663554,over,4.5,betmgm,120,5.790,0.4871,105,0.0717,stale,lost,0.5,-0.5000,3,2026-06-18T15:04:35.668653Z,
307,2026-06-17T15:08:53.469924Z,2026-06-17,824503,93a412d9ba2735490b741d924fea7ef1,New York Mets @ Cincinnati Reds,2026-06-17T16:40:00Z,pitcher_strikeouts,Nick Lodolo,666157,under,5.5,betmgm,-145,2.880,0.6270,-168,0.0595,ok,won,0.5,0.3448,2,2026-06-18T15:04:35.668653Z,
308,2026-06-17T15:08:53.469924Z,2026-06-17,824503,93a412d9ba2735490b741d924fea7ef1,New York Mets @ Cincinnati Reds,2026-06-17T16:40:00Z,pitcher_strikeouts,Nolan McLean,690997,under,6.5,draftkings,-124,4.830,0.6085,-155,0.0991,ok,lost,0.5,-0.5000,9,2026-06-18T15:04:35.668653Z,
309,2026-06-17T15:08:53.469924Z,2026-06-17,824503,93a412d9ba2735490b741d924fea7ef1,New York Mets @ Cincinnati Reds,2026-06-17T16:40:00Z,pitcher_walks,Nolan McLean,690997,over,2.5,draftkings,144,3.820,0.4435,125,0.0823,ok,lost,0.5,-0.5000,1,2026-06-18T15:04:35.668653Z,
310,2026-06-17T15:08:53.469924Z,2026-06-17,824668,3c667b5e84c7e18c7697c0f83852679a,Colorado Rockies @ Chicago Cubs,2026-06-18T00:05:00Z,pitcher_strikeouts,Javier Assad,665871,over,4.5,draftkings,116,5.600,0.4792,109,0.0351,stale,lost,0.5,-0.5000,1,2026-06-18T15:04:35.668653Z,
311,2026-06-17T15:08:53.469924Z,2026-06-17,824746,1b3b5ac473b471165355ca855853dbb2,Toronto Blue Jays @ Boston Red Sox,2026-06-17T22:45:00Z,pitcher_strikeouts,Max Scherzer,453286,over,3.5,draftkings,-114,4.880,0.5560,-125,0.0436,stale,void,0.5,0.0000,,2026-06-18T15:04:35.668653Z,player did not appear
312,2026-06-17T15:08:53.469924Z,2026-06-17,824992,ab9ae62c321b17a5d765118cc9bb3fbf,Pittsburgh Pirates @ Athletics,2026-06-18T01:40:00Z,pitcher_strikeouts,Aaron Civale,650644,under,3.5,draftkings,-111,2.050,0.5661,-130,0.0760,stale,won,0.5,0.4505,2,2026-06-18T15:04:35.668653Z,
313,2026-06-17T15:08:53.469924Z,2026-06-17,825072,44a3fa0a32ffae8dd220f1a4d54ae239,Los Angeles Angels @ Arizona Diamondbacks,2026-06-17T19:40:00Z,pitcher_strikeouts,Eduardo Rodriguez,593958,under,5.5,draftkings,-151,4.090,0.6446,-181,0.0715,ok,won,0.5,0.3311,5,2026-06-18T15:04:35.668653Z,
314,2026-06-18T15:09:09.363435Z,2026-06-18,822889,bb47b41c0a375d2df45331898a1e7ec1,Minnesota Twins @ Texas Rangers,2026-06-18T18:35:00Z,pitcher_strikeouts,Jack Leiter,683004,under,5.5,betmgm,-140,4.360,0.6046,-153,0.0364,ok,won,0.5,0.3571,4,2026-06-19T15:03:33.702316Z,
315,2026-06-18T15:09:09.363435Z,2026-06-18,822889,bb47b41c0a375d2df45331898a1e7ec1,Minnesota Twins @ Texas Rangers,2026-06-18T18:35:00Z,pitcher_walks,Joe Ryan,657746,under,0.5,draftkings,185,0.350,0.3892,157,0.1091,ok,lost,0.5,-0.5000,2,2026-06-19T15:03:33.702316Z,
316,2026-06-18T15:09:09.363435Z,2026-06-18,823125,cad6df1fc1aadca9fdbb359d7d43e40f,Baltimore Orioles @ Seattle Mariners,2026-06-18T20:10:00Z,pitcher_strikeouts,Bryan Woo,693433,under,6.5,betmgm,-120,5.500,0.5701,-133,0.0452,ok,lost,0.5,-0.5000,9,2026-06-19T15:03:33.702316Z,
317,2026-06-18T15:09:09.363435Z,2026-06-18,823125,cad6df1fc1aadca9fdbb359d7d43e40f,Baltimore Orioles @ Seattle Mariners,2026-06-18T20:10:00Z,pitcher_strikeouts,Shane Baz,669358,under,5.5,draftkings,-121,4.330,0.5767,-136,0.0532,ok,lost,0.5,-0.5000,9,2026-06-19T15:03:33.702316Z,
318,2026-06-18T15:09:09.363435Z,2026-06-18,823448,7fc018ccf3790baea15d29b581f9d0ce,New York Mets @ Philadelphia Phillies,2026-06-18T22:40:00Z,pitcher_strikeouts,Aaron Nola,605400,under,5.5,betmgm,-135,5.080,0.6130,-158,0.0670,ok,lost,0.5,-0.5000,6,2026-06-19T15:03:33.702316Z,
319,2026-06-18T15:09:09.363435Z,2026-06-18,823448,7fc018ccf3790baea15d29b581f9d0ce,New York Mets @ Philadelphia Phillies,2026-06-18T22:40:00Z,pitcher_strikeouts,Sean Manaea,640455,over,5.5,betmgm,120,5.760,0.4759,110,0.0470,ok,lost,0.5,-0.5000,5,2026-06-19T15:03:33.702316Z,
320,2026-06-18T15:09:09.363435Z,2026-06-18,823533,adfa73cc70f5a62d6d0bb903eaa0f24b,Chicago White Sox @ New York Yankees,2026-06-18T23:05:00Z,pitcher_strikeouts,Ryan Weathers,677960,under,5.5,betmgm,100,4.360,0.5489,-122,0.0979,ok,lost,0.5,-0.5000,8,2026-06-19T15:03:33.702316Z,
321,2026-06-18T15:09:09.363435Z,2026-06-18,823533,adfa73cc70f5a62d6d0bb903eaa0f24b,Chicago White Sox @ New York Yankees,2026-06-18T23:05:00Z,pitcher_strikeouts,Sean Burke,680732,over,5.5,draftkings,119,6.340,0.5025,-101,0.1004,ok,won,0.5,0.5950,8,2026-06-19T15:03:33.702316Z,
322,2026-06-18T15:09:09.363435Z,2026-06-18,823772,872e319f5c105d18457014bc855cdc85,Cleveland Guardians @ Milwaukee Brewers,2026-06-18T18:10:00Z,pitcher_strikeouts,Parker Messick,800048,under,5.5,draftkings,-139,4.600,0.6104,-157,0.0495,ok,lost,0.5,-0.5000,9,2026-06-19T15:03:33.702316Z,
323,2026-06-18T15:09:09.363435Z,2026-06-18,823772,872e319f5c105d18457014bc855cdc85,Cleveland Guardians @ Milwaukee Brewers,2026-06-18T18:10:00Z,pitcher_walks,Shane Drohan,675660,under,1.5,draftkings,127,1.230,0.4722,112,0.0718,ok,lost,0.5,-0.5000,3,2026-06-19T15:03:33.702316Z,
324,2026-06-18T15:09:09.363435Z,2026-06-18,824098,13234b203ca4ea57ec2f1381b3e6a046,St. Louis Cardinals @ Kansas City Royals,2026-06-18T23:40:00Z,pitcher_strikeouts,Noah Cameron,702070,over,4.5,draftkings,109,5.700,0.5249,-110,0.0970,ok,won,0.5,0.5450,6,2026-06-19T15:03:33.702316Z,
325,2026-06-18T15:09:09.363435Z,2026-06-18,824098,13234b203ca4ea57ec2f1381b3e6a046,St. Louis Cardinals @ Kansas City Royals,2026-06-18T23:40:00Z,pitcher_strikeouts,Matthew Liberatore,669461,over,4.5,draftkings,131,6.420,0.4664,114,0.0774,ok,lost,0.5,-0.5000,2,2026-06-19T15:03:33.702316Z,
326,2026-06-18T15:09:09.363435Z,2026-06-18,824748,10b797abe19952451af8a428ab530deb,Toronto Blue Jays @ Boston Red Sox,2026-06-18T17:35:00Z,pitcher_strikeouts,Trey Yesavage,702056,over,4.5,betmgm,-155,5.040,0.6551,-190,0.0778,ok,won,0.5,0.3226,6,2026-06-19T15:03:33.702316Z,
327,2026-06-18T15:09:09.363435Z,2026-06-18,824911,e92122c8f905eb41a57faabf21daf468,San Francisco Giants @ Atlanta Braves,2026-06-18T23:15:00Z,pitcher_strikeouts,Landen Roupp,694738,under,5.5,draftkings,-151,4.710,0.6265,-168,0.0414,ok,pending,0.5,,,,
328,2026-06-18T15:09:09.363435Z,2026-06-18,824989,4d7345756b0575f6a757888c78a290f2,Los Angeles Angels @ Athletics,2026-06-19T01:40:00Z,pitcher_strikeouts,Gage Jump,695611,under,5.5,betmgm,-120,4.400,0.5861,-142,0.0745,ok,lost,0.5,-0.5000,7,2026-06-19T15:03:33.702316Z,
329,2026-06-19T15:06:13.321353Z,2026-06-19,822886,a072cb316f0d887f1c0251b417b34317,San Diego Padres @ Texas Rangers,2026-06-20T00:05:00Z,pitcher_strikeouts,Jacob deGrom,594798,under,6.5,draftkings,-113,5.700,0.5711,-133,0.0764,ok,lost,0.5,-0.5000,9,2026-06-20T15:03:50.794864Z,
330,2026-06-19T15:06:13.321353Z,2026-06-19,822966,bdebd82757453b3cdc93ee168dadf2bb,Washington Nationals @ Tampa Bay Rays,2026-06-19T23:10:00Z,pitcher_strikeouts,Griffin Jax,643377,over,4.5,betmgm,-115,5.500,0.5751,-135,0.0752,ok,won,0.5,0.4348,5,2026-06-20T15:03:50.794864Z,
331,2026-06-19T15:06:13.321353Z,2026-06-19,822966,bdebd82757453b3cdc93ee168dadf2bb,Washington Nationals @ Tampa Bay Rays,2026-06-19T23:10:00Z,pitcher_strikeouts,Cade Cavalli,676917,over,4.5,draftkings,-115,5.460,0.5580,-126,0.0432,ok,void,0.5,0.0000,,2026-06-20T15:03:50.794864Z,player did not appear
332,2026-06-19T15:06:13.321353Z,2026-06-19,823124,5bc4e94f9d24204a3f0dd424ced4a8be,Boston Red Sox @ Seattle Mariners,2026-06-20T02:10:00Z,pitcher_strikeouts,Ranger Suarez,624133,over,5.5,betmgm,-140,6.070,0.6065,-154,0.0398,ok,lost,0.5,-0.5000,5,2026-06-20T15:03:50.794864Z,
333,2026-06-19T15:06:13.321353Z,2026-06-19,823534,7ef2ffad2e845a48d3df860e1a91b43d,Cincinnati Reds @ New York Yankees,2026-06-19T23:05:00Z,pitcher_strikeouts,Rhett Lowder,695076,over,4.5,draftkings,126,5.070,0.4792,109,0.0831,stale,won,0.5,0.6300,5,2026-06-20T15:03:50.794864Z,
334,2026-06-19T15:06:13.321353Z,2026-06-19,823936,150da5f2fa6db9e963e0b56fc2863769,Baltimore Orioles @ Los Angeles Dodgers,2026-06-20T02:10:00Z,pitcher_strikeouts,Roki Sasaki,808963,under,6.5,draftkings,-148,6.180,0.6335,-173,0.0615,ok,won,0.5,0.3378,6,2026-06-20T15:03:50.794864Z,
335,2026-06-19T15:06:13.321353Z,2026-06-19,824097,828d9387e45dac20bd4336888bc32025,St. Louis Cardinals @ Kansas City Royals,2026-06-20T00:15:00Z,pitcher_strikeouts,Seth Lugo,607625,under,4.5,draftkings,-159,3.740,0.6385,-177,0.0401,ok,won,0.5,0.3145,0,2026-06-20T15:03:50.794864Z,
336,2026-06-19T15:06:13.321353Z,2026-06-19,824097,828d9387e45dac20bd4336888bc32025,St. Louis Cardinals @ Kansas City Royals,2026-06-20T00:15:00Z,pitcher_strikeouts,Michael McGreevy,700241,under,3.5,betmgm,-115,2.770,0.5771,-136,0.0790,ok,won,0.5,0.4348,2,2026-06-20T15:03:50.794864Z,
337,2026-06-19T15:06:13.321353Z,2026-06-19,824179,d06fe764bea53051487b94fc022806d1,Cleveland Guardians @ Houston Astros,2026-06-20T00:10:00Z,pitcher_strikeouts,Tanner Bibee,676440,under,4.5,draftkings,123,4.400,0.4704,113,0.0490,ok,lost,0.5,-0.5000,7,2026-06-20T15:03:50.794864Z,
338,2026-06-19T15:06:13.321353Z,2026-06-19,824264,2969ea2e73c33f58b97b82fe562cf617,Chicago White Sox @ Detroit Tigers,2026-06-19T22:40:00Z,pitcher_strikeouts,Tarik Skubal,669373,under,6.5,draftkings,-104,4.180,0.5298,-113,0.0392,stale,lost,0.5,-0.5000,8,2026-06-20T15:03:50.794864Z,
339,2026-06-19T15:06:13.321353Z,2026-06-19,824345,07f4bbde58b19584048fd125a63efb85,Pittsburgh Pirates @ Colorado Rockies,2026-06-20T00:40:00Z,pitcher_strikeouts,Kyle Freeland,607536,under,4.5,betmgm,-165,3.280,0.6468,-183,0.0387,ok,lost,0.5,-0.5000,8,2026-06-20T15:03:50.794864Z,
340,2026-06-19T15:06:13.321353Z,2026-06-19,824345,07f4bbde58b19584048fd125a63efb85,Pittsburgh Pirates @ Colorado Rockies,2026-06-20T00:40:00Z,pitcher_strikeouts,Bubba Chandler,696149,over,4.5,betmgm,-120,6.290,0.5661,-130,0.0378,ok,lost,0.5,-0.5000,1,2026-06-20T15:03:50.794864Z,
341,2026-06-19T15:06:13.321353Z,2026-06-19,824663,3530063d3d9cd6eb5811962deca7c6ed,Toronto Blue Jays @ Chicago Cubs,2026-06-19T18:20:00Z,pitcher_strikeouts,Ben Brown,676962,over,4.5,draftkings,-121,5.550,0.5742,-135,0.0487,ok,lost,0.5,-0.5000,4,2026-06-20T15:03:50.794864Z,
